form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00654053,500116245,,,ORG,Nevada Para Todos PAC,,,,,,7582 Las Vegas Blvd S,Ste 118,Las Vegas,NV,891231009,,,2024-09-19,50000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114047,,,ORG,Nevada State Democratic Party,,,,,,750 E Warm Springs Rd,Ste 400,Las Vegas,NV,891194383,,,2024-07-09,65000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114708,,,ORG,Nevada State Democratic Party,,,,,,750 E Warm Springs Rd,Ste 400,Las Vegas,NV,891194383,,,2024-07-23,90000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116246,,,COM,Nevada Strong PAC,,,,,,10120 W Flamingo Rd,Ste 4162,Las Vegas,NV,891478392,,,2024-09-19,70000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116247,,,ORG,Nevada's Future PAC,,,,,,PO Box 97762,,Las Vegas,NV,891937762,,,2024-09-19,40000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115343,,,ORG,NGP VAN,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-08-15,2404.09,0.00,Non-Contribution Account: Database Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114052,,,IND,,Nixon,Laura,,,,1619 Hopkins St,Apt 204,Berkeley,CA,947072701,,,2024-07-11,4500.00,0.00,Non-Contribution Account: Data Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115348,,,IND,,Nixon,Laura,,,,1619 Hopkins St,Apt 204,Berkeley,CA,947072701,,,2024-08-19,4500.00,0.00,Non-Contribution Account: Data Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115891,,,IND,,Nixon,Laura,,,,1619 Hopkins St,Apt 204,Berkeley,CA,947072701,,,2024-09-12,5500.00,0.00,Non-Contribution Account: Data Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115144,,,ORG,"Osaic Institutions, Inc.",,,,,,538 Preston Ave,,Meriden,CT,064504851,,,2024-07-30,473.18,0.00,Non-Contribution Account: Brokerage Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116248,,,ORG,Our Best Nevada PAC,,,,,,3050 S Durango Dr,,Las Vegas,NV,891179186,,,2024-09-19,50000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116249,,,ORG,Powering Progress,,,,,,1027 S Rainbow Blvd,Ste 241,Las Vegas,NV,891456232,,,2024-09-19,50000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114579,,,ORG,"Premier Political Compliance, Inc.",,,,,,700 13th St NW,Ste 800,Washington,DC,200055938,,,2024-07-18,1250.00,0.00,Non-Contribution Account: Compliance Services,,C00651109,State Government Citizens' Campaign,,,,,,,,,,,,,,,,,In-kind Contribution Made
SB29,C00654053,500115351,,,ORG,"Premier Political Compliance, Inc.",,,,,,700 13th St NW,Ste 800,Washington,DC,200055938,,,2024-08-19,1250.00,0.00,Non-Contribution Account: Compliance Services,,C00651109,State Government Citizens' Campaign,,,,,,,,,,,,,,,,,In-kind Contribution Made
SB29,C00654053,500116394,,,ORG,"Premier Political Compliance, Inc.",,,,,,700 13th St NW,Ste 800,Washington,DC,200055938,,,2024-09-19,1250.00,0.00,Non-Contribution Account: Compliance Services,,C00651109,State Government Citizens' Campaign,,,,,,,,,,,,,,,,,In-kind Contribution Made
SB29,C00654053,500116250,,,PAC,Sapphire Leadership PAC,,,,,,5575 Simmons St,Ste 153,North Las Vegas,NV,890319009,,,2024-09-19,50000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,Sapphire Leadership PAC,,,,,,,,,,,,,,,,,
SB29,C00654053,500115352,,,ORG,Sequoia Research LLC,,,,,,1700 Van Ness Ave,# 1100,San Francisco,CA,941093621,,,2024-08-19,8150.00,0.00,Non-Contribution Account: Research Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116251,,,ORG,Soar Nevada,,,,,,2126 Citroen St,,Las Vegas,NV,891421703,,,2024-09-19,50000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114706,,,ORG,States Made,,,,,,2641 S Harcourt Ave,,Los Angeles,CA,900162826,,,2024-07-23,190.79,0.00,Non-Contribution Account: Merchandise,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114731,,,ORG,States Made,,,,,,2641 S Harcourt Ave,,Los Angeles,CA,900162826,,,2024-07-26,242.64,0.00,Non-Contribution Account: Merchandise,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115885,,,ORG,States Made,,,,,,2641 S Harcourt Ave,,Los Angeles,CA,900162826,,,2024-09-09,233.44,0.00,Non-Contribution Account: Merchandise,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116361,,,ORG,States Made,,,,,,2641 S Harcourt Ave,,Los Angeles,CA,900162826,,,2024-09-25,784.00,0.00,Non-Contribution Account: Merchandise,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114581,,,ORG,"Stilts Designs, LLC",,,,,,3623 Crossings Dr,Ste 217,Prescott,AZ,863057101,,,2024-07-18,400.00,0.00,Non-Contribution Account: Website Maintenance,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115599,,,ORG,"Stilts Designs, LLC",,,,,,3623 Crossings Dr,Ste 217,Prescott,AZ,863057101,,,2024-08-21,400.00,0.00,Non-Contribution Account: Website Maintenance,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116359,,,ORG,"Stilts Designs, LLC",,,,,,3623 Crossings Dr,Ste 217,Prescott,AZ,863057101,,,2024-09-27,400.00,0.00,Non-Contribution Account: Website Maintenance,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115346,,,ORG,Tara Dowdell Group,,,,,,342 Varick St,,Jersey City,NJ,073023424,,,2024-08-13,10000.00,0.00,Non Contribution Account: Development Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115146,,,IND,,Walker,Melissa,,,,PO Box 15845,,Washington,DC,200030845,,,2024-07-03,1940.69,0.00,"Non-Contribution Account: Travel, Meals, and Lodging Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115156,500115146,SB29,ORG,Airbnb,,,,,,888 Brannan St,Fl 4,San Francisco,CA,941035070,,,2024-05-08,878.13,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115153,500115146,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-06-10,92.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115151,500115146,SB29,ORG,Callicoon Hills,,,,,,1 Hills Resort Rd,,Callicoon Center,NY,127245006,,,2024-06-23,224.87,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115157,500115146,SB29,ORG,Tommie Hotel Hollywood,,,,,,6516 Selma Ave,,Los Angeles,CA,900286216,,,2024-05-06,668.93,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116400,,,IND,,Walker,Melissa,,,,PO Box 15845,,Washington,DC,200030845,,,2024-09-04,399.63,0.00,"Non-Contribution Account: Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116417,500116400,SB29,ORG,Alaska Airlines,,,,,,PO Box 68900,,Seattle,WA,981680900,,,2024-07-02,8.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116414,500116400,SB29,ORG,Beekman Arms Delamater Inn,,,,,,6387 Mill St,,Rhinebeck,NY,125721401,,,2024-07-25,279.20,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116398,,,IND,,Walker,Melissa,,,,PO Box 15845,,Washington,DC,200030845,,,2024-09-11,51.19,0.00,"Non-Contribution Account: Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116406,500116398,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-08-18,10.07,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116404,500116398,SB29,ORG,United Airlines,,,,,,609 Main St,Fl 12,Houston,TX,770023167,,,2024-08-24,8.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500114054,,,ORG,Warfield Strategies LLC,,,,,,3231 Spears Rd,,Nashville,TN,372072443,,,2024-07-09,6000.00,0.00,Non-Contribution account: Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115345,,,ORG,Warfield Strategies LLC,,,,,,3231 Spears Rd,,Nashville,TN,372072443,,,2024-08-13,6000.00,0.00,Non-Contribution Account: Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115892,,,ORG,Warfield Strategies LLC,,,,,,3231 Spears Rd,,Nashville,TN,372072443,,,2024-09-10,6000.00,0.00,Non-Contribution Account: Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116252,,,ORG,Womens Empowerment PAC,,,,,,2030 Irwin Cir,,Las Vegas,NV,891196020,,,2024-09-19,30000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
