form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00839894,B-64795,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-08-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64996,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-08-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65050,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-08-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64600,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64627,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64676,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64688,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64845,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64943,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64678,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64686,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64758,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64764,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64789,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64858,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64939,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64947,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64990,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65020,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65038,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65043,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65047,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64679,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64957,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65111,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64776,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-07,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64962,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-07,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65045,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-07,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64593,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-08,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64590,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64613,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64630,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64673,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64924,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65034,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65042,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64856,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-12,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64953,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-12,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65035,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-12,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65036,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-13,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64601,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-18,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64760,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-21,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64762,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-09-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64779,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-05,91.58,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64737,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-10,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64989,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-10,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65100,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-10,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65102,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-10,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64849,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64988,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64968,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-12,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64878,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-13,1.44,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64929,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-13,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65022,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-13,84.60,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64625,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64692,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64854,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64942,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64958,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65049,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65107,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64604,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-17,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64838,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-17,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64847,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-18,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64864,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-18,99.62,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64910,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-18,99.55,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64734,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-19,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64879,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-19,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64822,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64941,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64984,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64691,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64831,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64851,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64861,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64946,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64952,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64982,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-23,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64850,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-24,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64948,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-24,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64596,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-25,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64605,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-25,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64867,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-25,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64684,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64912,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64950,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64724,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-27,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65029,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-27,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64645,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64827,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64857,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64906,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64933,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64949,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65012,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65110,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64794,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64925,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64974,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-10-31,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64597,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65009,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64647,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64819,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64871,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64983,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-03,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65000,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-03,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64618,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64634,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64783,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64824,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64927,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64940,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64973,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65101,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64786,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-13,60.43,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64731,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-15,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64863,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-15,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64881,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65094,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-16,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64728,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-17,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64853,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-17,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64612,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64619,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64840,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64874,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64923,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64930,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65037,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-20,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64770,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-21,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65051,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-21,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64610,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65026,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-24,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64823,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64945,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64733,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-11-30,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64675,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64830,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-01,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
